date,net_pnl,transaction_cost,portfolio_value,leaders_pnl,stock_dip_pnl,index_dip_pnl,weight_leaders,weight_stock_dip,weight_index_dip,invested_weight,cash_weight,n_leaders,n_dips,top_holding,in_regime,daily_return
2024-11-19,10071.534859428624,44.795594840461504,708834.8799437893,8931.254286210331,1095.2286581045416,0.0,0.5074733768223504,0.125,0.0,0.6324733768223504,0.3675266231776496,3,2,NVDA,True,0.014413370320981422
2024-11-20,-736.7005635615974,103.90348775506087,708098.1793802277,-675.2800762229159,0.0,-0.0,0.4858898907454513,0.0,0.0,0.4858898907454513,0.5141101092545487,3,0,NVDA,True,-0.0010393119531872045
2024-11-21,3111.0484763225872,28.411935240633234,711209.2278565502,3100.3383114206554,0.0,0.0,0.526014178687416,0.0,0.0,0.526014178687416,0.47398582131258404,3,0,NVDA,True,0.004393527009270909
2024-11-22,-3620.653810299549,0.7075598402159935,707588.5740462507,-3738.0618622882953,0.0,0.0,0.5250193099307936,0.0,0.0,0.5250193099307936,0.4749806900692064,3,0,NVDA,True,-0.005090842003289965
2024-11-25,-9048.219474493202,3.4569403531569782,698540.3545717575,-9084.32304323228,0.0,0.0,0.5201337867893034,0.0,0.0,0.5201337867893034,0.47986621321069656,3,0,NVDA,True,-0.012787401897619925
2024-11-26,2807.4087565518253,168.57407401016025,701347.7633283093,1636.1208634473062,1339.8619671146791,0.0,0.4941037317189925,0.25,0.0,0.7441037317189925,0.25589626828100753,3,5,NVDA,True,0.0040189643134832444
2024-11-27,-7204.705487443242,84.93013245319699,694143.057840866,-4448.009289051149,-2729.3185773377368,-0.0,0.5151993377706228,0.25,0.0,0.7651993377706228,0.23480066222937723,3,4,NVDA,True,-0.01027265768019657
2024-11-29,8668.10263050635,44.7025019463097,702811.1604713724,5625.081264033377,3039.3512699310277,0.0,0.5132997857742995,0.1875,0.0,0.7007997857742995,0.29920021422570053,3,3,NVDA,True,0.01248748731633002
2024-12-02,2233.6991082337454,456.9473845755247,705044.8595796062,2624.876235856072,0.0,0.0,0.5981134273732871,0.0,0.0,0.5981134273732871,0.4018865726267129,3,0,NVDA,True,0.003178235113306415
2024-12-03,944.7733272658999,44.16783558772934,705989.6329068721,572.7420124470892,360.4220920820123,0.0,0.5976771493296528,0.0625,0.0,0.6601771493296529,0.3398228506703471,3,1,ORCL,True,0.0013400187440969862
2024-12-04,11561.109560848941,44.16638056953114,717550.742467721,11572.236295646813,0.0,0.0,0.5978557433665591,0.0,0.0,0.5978557433665591,0.4021442566334409,3,0,NVDA,True,0.016375749758883472
2024-12-05,3041.233336083581,7.334099996033431,720591.9758038046,3014.137251075847,0.0,-0.0,0.5876347240546553,0.0,0.0,0.5876347240546553,0.41236527594534467,3,0,NVDA,True,0.004238352991768232
2024-12-06,9413.601135164408,8.910318624815096,730005.576938969,9321.90524425293,0.0,0.0,0.6,0.0,0.0,0.6,0.4,3,0,NVDA,True,0.013063705191365394
2024-12-09,-4422.810780060719,0.0,725582.7661589083,-4456.772425882445,0.0,-0.0,0.6,0.0,0.0,0.6,0.4,3,0,NVDA,True,-0.0060585986186657325
2024-12-10,-10033.258019313002,90.69784576986353,715549.5081395953,-9423.021390489226,-565.9477284414717,-0.0,0.6,0.125,0.0,0.7249999999999999,0.27500000000000013,3,2,NVDA,True,-0.01382786153043172
2024-12-11,15487.339507435572,0.0,731036.8476470308,13654.487802629259,1809.9734214975863,0.0,0.6,0.125,0.0,0.7249999999999999,0.27500000000000013,3,2,NVDA,True,0.02164398036929986
2024-12-12,-5919.632037021677,122.19557919079628,725117.2156100092,-6533.1761489105,681.8333654953361,-0.0,0.5578462107155009,0.125,0.0,0.6828462107155009,0.3171537892844991,3,2,NVDA,True,-0.008097583666370638
2024-12-13,507.61439210361084,145.62115492709623,725624.8300021128,1292.0893183438814,-706.6067432903881,0.0,0.5445219139090989,0.1875,0.0,0.732021913909099,0.267978086090901,3,3,NVDA,True,0.0007000446013084618
2024-12-16,6867.490664780927,0.45251103012289173,732492.3206668937,4238.30229787042,2607.101196038231,0.0,0.5451455296005873,0.1875,0.0,0.7326455296005873,0.26735447039941274,3,3,NVDA,True,0.009464244304816486
2024-12-17,1372.6591702478227,169.47798803754935,733864.9798371416,2212.843080032845,-695.0414455152476,-0.0,0.5890172221846802,0.125,0.0,0.7140172221846801,0.2859827778153199,3,2,ORCL,True,0.0018739570798477346
2024-12-18,-20039.23205735838,0.3240130548886521,713825.7477797832,-17230.21376321264,-2808.6942810908504,-0.0,0.5894587380817333,0.125,0.0,0.7144587380817332,0.2855412619182668,3,2,ORCL,True,-0.027306429122432658
2024-12-19,3873.46093947008,309.43175392713033,717699.2087192533,3158.4759212729027,1539.3079269403277,-519.7646470125236,0.527766185852875,0.24999999999999997,0.16345771304651363,0.9412238988993886,0.05877610110061138,3,6,ORCL,True,0.0054263396235253916
2024-12-20,2778.04031536434,104.19632075348603,720477.2490346177,159.1522311138735,1678.1905493724962,1024.5215333938067,0.5254422842172615,0.24999999999999994,0.16345771304651363,0.938899997263775,0.061100002736224956,3,7,NVDA,True,0.003870758503860972
2024-12-23,11872.118341045145,162.6399639908416,732349.3673756628,7161.373502153764,3725.4947391069345,1147.8900637752881,0.5279672070744695,0.1875,0.16345771304651363,0.878924920120983,0.121075079879017,3,3,NVDA,True,0.01647813079032383
2024-12-24,11361.507354897696,262.79401305811695,743710.8747305605,11542.698565259652,0.0,0.0,0.5200879704833722,0.0,0.0,0.5200879704833722,0.4799120295166278,3,0,NVDA,True,0.015513780527470227
2024-12-26,-2303.7862197938,1.6072785590641039,741407.0885107666,-2343.4171627651845,0.0,-0.0,0.5222491309741966,0.0,0.0,0.5222491309741966,0.47775086902580344,3,0,NVDA,True,-0.0030976906457478386
2024-12-27,-10863.43678600709,3.3326698588011023,730543.6517247595,-11026.073966767615,0.0,-0.0,0.5177540702842653,0.0,0.0,0.5177540702842653,0.48224592971573466,3,0,NVDA,True,-0.014652458756265767
2024-12-30,-4980.3715416360355,21.73687837786779,725563.2801831234,-4958.634663258168,0.0,-0.0,0.48799968349772815,0.0,0.0,0.48799968349772815,0.5120003165022718,3,0,NVDA,True,-0.006817349695501079
2024-12-31,-6636.916177671333,2.3610581665907753,718926.3640054521,-6721.285124669526,0.0,-0.0,0.48474557978124067,0.0,0.0,0.48474557978124067,0.5152544202187593,3,0,NVDA,True,-0.009147260285824077
2025-01-02,-6386.4855741202655,319.21069732477645,712539.8784313318,-3429.259018324151,-2705.167021679537,-0.0,0.4722852649897643,0.125,0.0,0.5972852649897643,0.4027147350102357,3,2,AVGO,True,-0.00888336538187078
2025-01-03,18184.229704933445,2.322545186392073,730724.1081362653,14385.439270838668,3767.5740977144123,0.0,0.4690257348824738,0.125,0.0,0.5940257348824738,0.4059742651175262,3,2,AVGO,True,0.025520297537544596
2025-01-06,6333.195654779546,113.25999520091864,737057.3037910449,5610.262718238345,799.261020718714,0.0,0.43902880247005915,0.125,0.0,0.5640288024700592,0.43597119752994085,3,2,AVGO,True,0.008667013424440805
2025-01-07,-14541.604669981549,50.28035892822546,722515.6991210633,-14441.649681676132,-135.82650472448134,-0.0,0.433311095828243,0.0625,0.0,0.495811095828243,0.504188904171757,3,1,NVDA,True,-0.019729272873611033
2025-01-08,244.97083983633294,127.63594003934841,722760.6699608996,403.44407447176457,-89.31915011560513,0.0,0.4007758019015514,0.25,0.0,0.6507758019015515,0.3492241980984485,3,4,NVDA,True,0.00033905261869650544
2025-01-10,-8020.012597809098,46.00463977371064,714740.6573630905,-5057.560563087559,-2985.2102171828888,-0.0,0.4019270791302908,0.1875,0.0,0.5894270791302908,0.4105729208697092,3,3,NVDA,True,-0.011096360013948973
2025-01-13,-147.43915817701205,2.1251073624152923,714593.2182049135,607.4269474816423,-786.4868632326289,-0.0,0.4049003357101746,0.1875,0.0,0.5924003357101746,0.4075996642898254,3,3,NVDA,True,-0.00020628343533857831
2025-01-14,-3189.801757043402,128.260916037552,711403.4164478702,-3156.069042796448,0.0,-0.0,0.4289363000742844,0.0,0.0,0.4289363000742844,0.5710636999257156,3,0,NVDA,True,-0.004463800769137315
2025-01-15,16790.22409426812,46.478589570935256,728193.6405421384,13221.064080121741,3573.978335356297,0.0,0.43176996097095105,0.0625,0.0,0.49426996097095105,0.5057300390290489,3,1,TSLA,True,0.02360155111160963
2025-01-16,-4760.769583125267,120.24096701828064,723432.8709590131,-4475.6608598102375,-164.86775629674895,-0.0,0.39164771830928546,0.0625,0.0,0.45414771830928546,0.5458522816907145,3,1,NVDA,True,-0.0065377796757204384
2025-01-17,14787.118002923175,265.08306751561497,738219.9889619363,9095.685740187724,4183.70631744576,1679.8664741610817,0.39040056206137425,0.24999999999999997,0.13767291552170047,0.7780734775830747,0.22192652241692534,3,6,NVDA,True,0.020440207511335153
2025-01-21,4916.037557806384,228.98714124382707,743136.0265197427,2666.626080749369,2478.3986183008424,0.0,0.3728546612271733,0.25,0.0,0.6228546612271733,0.37714533877282674,3,4,NVDA,True,0.006659312442513477
2025-01-22,7103.035979471308,99.47671770337416,750239.062499214,2543.276745487388,4577.447442401038,0.0,0.3994367975525129,0.125,0.0,0.5244367975525128,0.4755632024474872,3,2,NVDA,True,0.009558190864109053
2025-01-23,126.17963665799462,140.65866828743614,750365.2421358719,-819.3659166761738,1086.2042216216046,0.0,0.39939218804712673,0.1875,0.0,0.5868921880471267,0.41310781195287327,3,3,AVGO,True,0.00016818590628654026
2025-01-24,-3248.432007083848,94.07161355449834,747116.810128788,-2681.731806068417,-659.6037641841356,-0.0,0.3990244227616121,0.0625,0.0,0.4615244227616121,0.5384755772383879,3,1,TSLA,True,-0.0043291344330360654
2025-01-27,-37862.93230656636,2.965024992013666,709253.8778222216,-36823.129992782684,-1083.0143390468147,-0.0,0.40299304580932876,0.0625,0.0,0.46549304580932876,0.5345069541906713,3,1,TSLA,True,-0.050678731616331255
2025-01-28,7334.445644206845,139.46127720599284,716588.3234664284,7473.906921412838,0.0,0.0,0.2688620768899743,0.0,0.0,0.2688620768899743,0.7311379231100257,3,0,NVDA,True,0.010341072320573571
2025-01-29,-4224.692750490461,7.87924883575627,712363.6307159379,-4216.813501654704,0.0,-0.0,0.25786657420352094,0.0,0.0,0.25786657420352094,0.7421334257964791,3,0,NVDA,True,-0.005895564597053309
2025-01-30,5071.7234346339665,0.9006294607846773,717435.3541505719,5011.603341211655,0.0,0.0,0.2591308575301129,0.0,0.0,0.2591308575301129,0.7408691424698871,3,0,NVDA,True,0.007119570983062113
2025-01-31,187.9028061141804,3.002921615072984,717623.256956686,5.520073201342242,0.0,-0.0,0.25494522380339424,0.0,0.0,0.25494522380339424,0.7450547761966058,3,0,NVDA,True,0.0002619090417375003
2025-02-03,-3956.374852543184,122.9816520679642,713666.8821041428,-4018.4122912893795,0.0,-0.0,0.2563553009675042,0.0,0.0,0.2563553009675042,0.7436446990324959,3,0,AVGO,True,-0.005513164204462204
2025-02-04,3644.2979210792823,1.1620762490261778,717311.1800252221,3645.4599973283084,0.0,0.0,0.2547269835015179,0.0,0.0,0.2547269835015179,0.7452730164984821,3,0,AVGO,True,0.005106441131658795
2025-02-05,1532.6380447970923,5.772543673287719,718843.8180700192,1477.31769068487,0.0,0.0,0.262774458340938,0.0,0.0,0.262774458340938,0.7372255416590621,3,0,AVGO,True,0.0021366431856578642
2025-02-06,-410.17970328414685,1.2152735675300894,718433.6383667351,-531.1163875721774,0.0,0.0,0.2644650530667755,0.0,0.0,0.2644650530667755,0.7355349469332245,3,0,AVGO,True,-0.0005706103230955144
2025-02-07,-4144.549474370862,7.4878761835444925,714289.0888923642,-4197.223876959316,0.0,-0.0,0.27488755527667647,0.0,0.0,0.27488755527667647,0.7251124447233235,3,0,AVGO,True,-0.0057688689017860485
2025-02-10,3707.1560568116697,243.60109946436415,717996.2449491759,1858.4791088919303,727.5182891230851,1332.9650944343612,0.2727813057216678,0.1875,0.15424201120926012,0.6145233169309279,0.3854766830690721,3,3,AVGO,True,0.005189993959672957
2025-02-11,-7523.018985126075,45.01393787338562,710473.2259640498,-5388.252687013825,-1863.3330282025745,-263.5083585431724,0.27336280972690935,0.125,0.15424201120926012,0.5526048209361696,0.4473951790638304,3,2,TSLA,True,-0.01047779711669467
2025-02-12,5122.719851285388,2.595017902332332,715595.9458153351,3129.0405967225342,1894.4589271757895,64.8195805639015,0.26971028939609587,0.125,0.15424201120926012,0.548952300605356,0.45104769939464395,3,2,TSLA,True,0.0072102926107233765
2025-02-13,4485.27306581747,200.9802695040014,720081.2188811526,4565.337215141259,0.0,0.0,0.2680951064313328,0.0,0.0,0.2680951064313328,0.7319048935686672,3,0,AVGO,True,0.006267884959447392
2025-02-14,327.9379430059529,5.845248443314139,720409.1568241585,153.33804912169236,0.0,0.0,0.2762125913622637,0.0,0.0,0.2762125913622637,0.7237874086377363,3,0,AVGO,True,0.00045541799231411164
2025-02-18,-2922.990412335099,0.7854864850691624,717486.1664118234,-3042.333580739562,0.0,0.0,0.27730292520606425,0.0,0.0,0.27730292520606425,0.7226970747939357,3,0,AVGO,True,-0.004057403191848321
2025-02-19,1839.0894425138858,5.074770160318053,719325.2558543372,1784.9427151528885,0.0,0.0,0.2843759119727599,0.0,0.0,0.2843759119727599,0.7156240880272401,3,0,AVGO,True,0.0025632402805913944
2025-02-20,-2871.600021044265,0.12258477536964667,716453.655833293,-2990.182059828053,0.0,-0.0,0.2845463283099759,0.0,0.0,0.2845463283099759,0.7154536716900242,3,0,AVGO,True,-0.0039920745138215495
2025-02-21,-8912.933957820014,89.94738342374782,707540.7218754729,-7028.397760922553,-1940.7811397406992,-0.0,0.28509162030675106,0.125,0.0,0.41009162030675106,0.5899083796932489,3,2,AVGO,True,-0.012440349609848187
2025-02-24,-8958.784168210019,287.730606927637,698581.9377072629,-5627.958113728241,-1654.7356952450698,-1412.8959661516951,0.2798518774186133,0.24999999999999994,0.16928036371327077,0.6991322411318839,0.3008677588681161,3,7,AVGO,True,-0.012661863679680564
2025-02-25,-12495.450505530785,78.27162629558245,686086.4872017321,-7821.7473368335095,-3105.856654815807,-1489.5748875858858,0.2770544489727245,0.25000000000000006,0.16928036371327077,0.6963348126859954,0.3036651873140046,3,9,AVGO,True,-0.0178868788771446
2025-02-26,5094.172984446739,210.71178767903228,691180.6601861789,2379.7502961794235,2631.8664260636533,280.36306638175984,0.4175091024452141,0.24999999999999997,0.16928036371327077,0.8367894661584849,0.16321053384151507,3,6,AVGO,True,0.007424972039930126
2025-02-27,-13936.927571126012,299.81390018416874,677243.7326150528,-13680.04524254307,0.0,-0.0,0.46098003052513736,0.0,0.0,0.46098003052513736,0.5390199694748626,3,0,AVGO,True,-0.02016394319738621
2025-02-28,11016.248530769304,267.04066436653886,688259.9811458221,6397.841301009469,3014.8790190935183,1847.9839616293223,0.43245574174170487,0.24999999999999994,0.17282939860764623,0.8552851403493512,0.14471485965064879,3,7,AVGO,True,0.016266298232442956
2025-03-03,-9161.210738573907,438.43601801709065,679098.7704072482,-8811.491852951172,0.0,-0.0,0.4405068960762753,0.0,0.0,0.4405068960762753,0.5594931039237248,3,0,META,True,-0.01331068344744123
2025-03-04,-2297.755900561052,6.905103313773028,676801.0145066872,-2290.850797247279,0.0,-0.0,0.430338856293738,0.0,0.0,0.430338856293738,0.569661143706262,3,0,META,True,-0.0033835371240373657
2025-03-05,6561.54465223662,3.228158236133477,683362.5591589238,6520.742051316986,0.0,0.0,0.4351085864905618,0.0,0.0,0.4351085864905618,0.5648914135094383,3,0,META,True,0.009694939149905468
2025-03-06,-18869.963421321343,1.9505845038205896,664492.5957376024,-18912.689970222207,0.0,-0.0,0.4322541946634454,0.0,0.0,0.4322541946634454,0.5677458053365546,3,0,META,True,-0.027613399605249542
2025-03-07,1040.318504500619,170.16598576888134,665532.9142421031,1659.3965779830758,-701.0382222794381,0.0,0.11367009852691418,0.0625,0.0,0.17617009852691418,0.8238299014730859,3,1,NFLX,True,0.0015655832904290542
2025-03-10,-4118.762202892876,2.958670073470484,661414.1520392102,-3040.2734791337193,-1138.971713858383,-0.0,0.1092245331609401,0.0625,0.0,0.1717245331609401,0.82827546683906,3,1,NFLX,True,-0.006188667930245416
2025-03-11,3191.740477450497,2.3651313168848827,664605.8925166607,1776.216693957202,1354.5749623509903,-0.0,0.10564866271790084,0.0625,0.0,0.16814866271790085,0.8318513372820991,3,1,NFLX,True,0.004825630760409377
2025-03-12,1660.2212525188613,43.69401530539067,666266.1137691796,1635.275604291748,0.0,0.0,0.10240441368644146,0.0,0.0,0.10240441368644146,0.8975955863135585,3,0,META,True,0.0024980537657168633
2025-03-13,-1940.7240015741331,1.5937524425868148,664325.3897676055,-2077.103391209795,0.0,-0.0,0.10001234779917806,0.0,0.0,0.10001234779917806,0.8999876522008219,3,0,META,True,-0.0029128361197827256
2025-03-14,3156.938115819907,41.73583266608472,667482.3278834254,1838.0686833652292,1296.6359972154753,0.0,0.1003367307129257,0.0625,0.0,0.1628367307129257,0.8371632692870743,3,1,NFLX,True,0.0047520961330776
2025-03-17,650.9749933684084,42.298023353100255,668133.3028767938,555.0120135805132,0.0,0.0,0.09946722775211096,0.0,0.0,0.09946722775211096,0.9005327722478891,3,0,META,True,0.0009752692560904773
2025-03-18,-1943.5298427314717,0.44748752651898893,666189.7730340624,-1943.0823552049528,0.0,-0.0,0.09879746989901153,0.0,0.0,0.09879746989901153,0.9012025301009885,3,0,META,True,-0.002908895327269543
2025-03-19,1613.4005228662625,0.7578844495166968,667803.1735569286,1545.0391945487354,0.0,0.0,0.09765982942448875,0.0,0.0,0.09765982942448875,0.9023401705755112,3,0,META,True,0.0024218332195618517
2025-03-20,-796.3598347377575,43.25141656899852,667006.8137221909,-605.5496969233317,-276.8669873784932,-0.0,0.0953931162945886,0.0625,0.0,0.1578931162945886,0.8421068837054114,3,1,INTC,True,-0.0011925068137907998
2025-03-21,1423.9483076571507,0.06099343166085556,668430.7620298481,708.3747498844117,521.9690215897758,0.0,0.0954845597857285,0.0625,0.0,0.1579845597857285,0.8420154402142714,3,1,INTC,True,0.002134833225632125
2025-03-24,961.0082317700461,0.7055817709078762,669391.7702616181,1030.5957964376878,-68.88198289673376,0.0,0.09654013922789123,0.0625,0.0,0.15904013922789123,0.8409598607721087,3,1,INTC,True,0.0014377079667185235
2025-03-25,-188.13915577209008,83.8198146486167,669203.631105846,484.8213766621784,-653.8064384055726,0.0,0.09675801368107947,0.0625,0.0,0.15925801368107947,0.8407419863189205,3,1,AVGO,True,-0.0002810598578147439
2025-03-26,-9520.608862397316,160.09872418884416,659683.0222434488,-7410.272142861612,-1996.484418356805,-0.0,0.3359956937341362,0.0625,0.0,0.3984956937341362,0.6015043062658638,3,1,AVGO,True,-0.014226774063769938
2025-03-27,-2745.308636608752,156.80838872664157,656937.71360684,-1041.4069167200932,-1674.287028433989,-0.0,0.09829306468455432,0.0625,0.0,0.16079306468455432,0.8392069353154457,3,1,AVGO,True,-0.004161557208600748
2025-03-28,-2170.6529060618927,42.08754573717531,654767.0607007782,-2331.6014725973355,0.0,-0.0,0.10299186008982283,0.0,0.0,0.10299186008982283,0.8970081399101771,3,0,META,True,-0.003304198953876732
2025-03-31,-271.810978201323,0.5959774027352112,654495.2497225768,-271.21500079858777,0.0,-0.0,0.10208164722404832,0.0,0.0,0.10208164722404832,0.8979183527759517,3,0,META,True,-0.00041512622505843774
2025-04-01,477.9587656525597,45.92395808310468,654973.2084882294,389.25571097432515,0.0,0.0,0.1041942003032246,0.0,0.0,0.1041942003032246,0.8958057996967754,3,0,AAPL,True,0.0007302707939517571
2025-04-02,230.7346416866776,0.181487974028022,655203.9431299161,163.54809857904894,0.0,0.0,0.10391710809292348,0.0,0.0,0.10391710809292348,0.8960828919070765,3,0,AAPL,True,0.00035228103790572703
2025-04-03,-4619.482176306897,1.600953324175641,650584.4609536092,-4685.081508857299,0.0,-0.0,0.10636055084225718,0.0,0.0,0.10636055084225718,0.8936394491577428,3,0,AAPL,True,-0.007050449291009425
2025-04-04,-4192.3057837458055,0.9813513305081819,646392.1551698634,-4324.9873405280805,0.0,-0.0,0.10485213588708019,0.0,0.0,0.10485213588708019,0.8951478641129198,3,0,AAPL,True,-0.006443907033378628
2025-04-07,582.456466647131,42.11718161387881,646974.6116365105,0.5376541261400746,561.6943164009595,0.0,0.09688017071690741,0.0625,0.0,0.1593801707169074,0.8406198292830926,3,1,NFLX,True,0.0009010883903658594
2025-04-08,-1013.6344071004935,2.2136987615534065,645960.97722941,-1256.8435080162592,121.14931365630142,-0.0,0.10030178683868055,0.0625,0.0,0.16280178683868055,0.8371982131613195,3,1,NFLX,True,-0.0015667298049555974
2025-04-09,12126.62687270881,2.204783798426408,658087.6041021188,8645.399513962959,3483.432142544278,0.0,0.10371497103423821,0.0625,0.0,0.1662149710342382,0.8337850289657618,3,1,NFLX,True,0.018773002240353748
2025-04-10,-2058.275382757953,63.655422375517574,656029.3287193608,-2064.852672209969,0.0,-0.0,0.06948708559964212,0.0,0.0,0.06948708559964212,0.9305129144003579,3,0,AAPL,True,-0.003127661682013023
2025-04-11,765.7708469415261,0.6703548304391864,656795.0995663023,486.1136249695876,0.0,0.0,0.06846524892086467,0.0,0.0,0.06846524892086467,0.9315347510791353,3,0,AAPL,True,0.00116728142084195
2025-04-14,211.7219440786731,0.5686495545183547,657006.821510381,212.29059363319143,0.0,0.0,0.06933104337471162,0.0,0.0,0.06933104337471162,0.9306689566252884,3,0,AAPL,True,0.00032235615676560043
2025-04-15,561.1670760712778,0.06350477150764332,657567.9885864522,421.0672731171011,0.0,0.0,0.06942770107966764,0.0,0.0,0.06942770107966764,0.9305722989203323,3,0,AAPL,True,0.000854126711776327
2025-04-16,-1322.1290721544563,0.3117199536025523,656245.8595142978,-1391.9070651140814,0.0,-0.0,0.06990175084944528,0.0,0.0,0.06990175084944528,0.9300982491505547,3,0,AAPL,True,-0.002010634786216684
2025-04-17,649.707157712464,0.13410675213421083,656895.5666720102,370.13964044966957,0.0,-0.0,0.07010610528489035,0.0,0.0,0.07010610528489035,0.9298938947151096,3,0,AAPL,True,0.0009900362010563035
2025-04-21,-505.9305393291141,0.13295127428075104,656389.6361326812,-575.7753830596749,0.0,-0.0,0.06990371196542511,0.0,0.0,0.06990371196542511,0.9300962880345749,3,0,AAPL,True,-0.0007701841281899328
2025-04-22,1832.546996945968,0.18551549685418917,658222.1831296271,1832.732512442822,0.0,0.0,0.0701863421086236,0.0,0.0,0.0701863421086236,0.9298136578913764,3,0,AAPL,True,0.0027918585182773073
2025-04-23,1238.395187257641,1.157720032236958,659460.5783168848,1099.108176224047,0.0,0.0,0.06842748307605137,0.0,0.0,0.06842748307605137,0.9315725169239486,3,0,AAPL,True,0.001881424265237438
2025-04-24,1312.7735349408417,0.48232693708498126,660773.3518518256,1313.2558618779267,0.0,0.0,0.06769608691236255,0.0,0.0,0.06769608691236255,0.9323039130876375,3,0,AAPL,True,0.0019906778025934194
2025-04-25,733.1237366905107,0.10356003484473744,661506.4755885161,521.5905409557953,0.0,0.0,0.06753936141101702,0.0,0.0,0.06753936141101702,0.932460638588983,3,0,AAPL,True,0.001109493496727618
2025-04-28,319.9024264438514,0.053018447245216885,661826.37801496,249.36190795500636,0.0,-0.0,0.06761950945068368,0.0,0.0,0.06761950945068368,0.9323804905493163,3,0,AAPL,True,0.00048359681764150066
2025-04-29,414.23125442656567,0.848801965102224,662240.6092693865,415.0800563916679,0.0,0.0,0.06890202400933283,0.0,0.0,0.06890202400933283,0.9310979759906671,3,0,AAPL,True,0.0006258911221837132
2025-04-30,96.63693339363003,0.004771192402942033,662337.2462027802,26.074565412085512,0.0,-0.0,0.06889481938863129,0.0,0.0,0.06889481938863129,0.9311051806113687,3,0,AAPL,True,0.00014592420344056555
2025-05-01,399.92363962571653,60.847040134147406,662737.1698424058,319.6330802513456,0.0,0.0,0.06890221773265753,0.0,0.0,0.06890221773265753,0.9310977822673425,3,0,AVGO,True,0.000603806658795807
2025-05-02,2276.0570351807737,41.435761452886226,665013.2268775866,1158.2837577930466,961.6343708545155,0.0,0.06888005459106196,0.0625,0.0,0.13138005459106195,0.868619945408938,3,1,MSFT,True,0.0034343283261477607
2025-05-05,-877.009094340471,3.8354201194677757,664136.2177832461,-958.0282758316843,84.854601610681,-0.0,0.07464748892838498,0.0625,0.0,0.13714748892838496,0.862852511071615,3,1,MSFT,True,-0.0013187844375039896
2025-05-06,-461.2966245250436,4.510782830269036,663674.921158721,-314.85763772929056,-271.9695626977504,-0.0,0.08143944321349403,0.0625,0.0,0.14393944321349403,0.8560605567865059,3,1,MSFT,True,-0.0006945813406544211
2025-05-07,1347.161103524203,83.12511494651508,665022.0822622451,759.4519497677917,670.8342687029267,0.0,0.08118969774867286,0.0625,0.0,0.14368969774867285,0.8563103022513272,3,1,META,True,0.0020298508510343772
2025-05-08,874.002979082564,1.0093939296443368,665896.0852413276,661.1092496077002,83.91092895301243,0.0,0.08270753295530332,0.0625,0.0,0.14520753295530334,0.8547924670446967,3,1,META,True,0.001314246552700049
2025-05-09,1188.5154013861124,38.988896698475756,667084.6006427137,1429.996380990108,-384.32132186317386,-0.0,0.1412585554986267,0.0625,0.0,0.2037585554986267,0.7962414445013732,3,1,META,True,0.0017848361444494484
2025-05-12,7343.656573863988,21.577658970818078,674428.2572165777,4062.170654622755,3303.0635782120517,0.0,0.17360476608425365,0.0625,0.0,0.23610476608425363,0.7638952339157463,3,1,META,True,0.011008583569143434
2025-05-13,14879.236726986075,290.95239039756837,689307.4939435638,15099.672908250888,0.0,0.0,0.542510756690806,0.0,0.0,0.542510756690806,0.45748924330919405,3,0,AVGO,True,0.022062000765498677
2025-05-14,5808.7551558531695,27.294092462739336,695116.2490994169,5836.049248315909,0.0,0.0,0.5029143607389958,0.0,0.0,0.5029143607389958,0.49708563926100424,3,0,AVGO,True,0.008426943282773528
2025-05-15,1404.1797528248167,0.7298137978537937,696520.4288522417,1365.3503162122884,0.0,0.0,0.5018644445576386,0.0,0.0,0.5018644445576386,0.49813555544236143,3,0,AVGO,True,0.002020064636158416
2025-05-16,2103.695640104962,56.26370051369129,698624.1244923467,2027.1295986997839,0.0,0.0,0.5826426933828815,0.0,0.0,0.5826426933828815,0.41735730661711845,3,0,AVGO,True,0.003020292805440794
2025-05-19,-1843.228909397169,1.602722749786517,696780.8955829495,-1841.6261866473824,0.0,0.0,0.5803485802917381,0.0,0.0,0.5803485802917381,0.4196514197082619,3,0,AVGO,True,-0.00263836996859584
2025-05-20,1435.997936782568,13.69273382379913,698216.893519732,1386.0431807152806,0.0,-0.0,0.6,0.0,0.0,0.6,0.4,3,0,AVGO,True,0.0020609031416987484
2025-05-21,-4574.729301980454,0.0,693642.1642177516,-4606.611351912894,0.0,-0.0,0.6,0.0,0.0,0.6,0.4,3,0,AVGO,True,-0.0065520174954792456
2025-05-22,2414.643180046905,0.0,696056.8073977985,2382.9736371080676,0.0,0.0,0.6,0.0,0.0,0.6,0.4,3,0,AVGO,True,0.003481107845815567
2025-05-23,-2127.571030617929,43.50355046236239,693929.2363671806,-2096.1022330630917,-95.2097905741888,-0.0,0.6,0.0625,0.0,0.6624999999999999,0.33750000000000013,3,1,NFLX,True,-0.0030566054494486337
2025-05-27,17866.882701996303,0.0,711796.1190691768,16908.295622064416,958.5870799318867,0.0,0.6,0.0625,0.0,0.6624999999999999,0.33750000000000013,3,1,NFLX,True,0.02574741308714993
2025-05-28,-442.8179808676553,60.20472053162823,711353.3010883091,-416.886122612729,0.0,-0.0,0.5779185883868563,0.0,0.0,0.5779185883868563,0.4220814116131437,3,0,AVGO,True,-0.0006221135083550793
