date,portfolio_value,daily_return
2019-02-04,132130.6108083355,0.0044591704308323266
2019-02-05,132145.9799095235,0.00011631749141227665
2019-02-06,132378.2904790591,0.001757984387377176
2019-02-07,130631.92117066485,-0.013192263641374824
2019-02-08,131385.53232019002,0.005768966289185995
2019-02-11,131825.39928882374,0.003347910236887852
2019-02-12,132438.37002281944,0.0046498682143394365
2019-02-13,132281.89391093337,-0.0011815013417871834
2019-02-14,132254.15436329218,-0.00020970026071642778
2019-02-15,132625.6398529669,0.0028088757700139855
2019-02-19,132954.88105630016,0.002482485315043581
2019-02-20,132723.76876306537,-0.001738276108395942
2019-02-21,132703.11432639934,-0.0001556197270354831
2019-02-22,132991.97500478892,0.0021767437776862852
2019-02-25,133471.8576535531,0.0036083579384913467
2019-02-26,133121.55876936702,-0.002624514937788147
2019-02-27,132517.59974158718,-0.004536898706438697
2019-02-28,132992.6387536843,0.003584723938732992
2019-03-01,133101.85465503347,0.0008212176431168228
2019-03-04,131869.20110547438,-0.009260979516429901
2019-03-05,132019.09467873824,0.0011366837139172858
2019-03-06,130723.33610518317,-0.009814933034560158
2019-03-07,129867.97318114026,-0.0065433070293943185
2019-03-08,129659.74930745522,-0.0016033504534225251
2019-03-11,130739.43387296154,0.008327060412141707
2019-03-12,131201.81312817958,0.0035366472189815035
2019-03-13,131552.41201421828,0.00267221067818757
2019-03-14,131183.61436590177,-0.0028034274907604573
2019-03-15,133301.1568708724,0.016141821638366416
2019-03-18,133871.42526810893,0.004278045372021477
2019-03-19,136994.9390544388,0.023332191915297118
2019-03-20,135779.66930833767,-0.008870909790457238
2019-03-21,138848.59053835223,0.022602214644119156
2019-03-22,136294.61631339003,-0.018393951390214158
2019-03-25,135999.13789420805,-0.0021679390365835216
2019-03-26,136464.86072974768,0.003424454321923065
2019-03-27,134900.42819908404,-0.011463995363332535
2019-03-28,135382.2477127968,0.003571667785973842
2019-03-29,136410.0156844199,0.007591600737811843
2019-04-01,137871.0180514481,0.01071037459894586
2019-04-02,137703.7859486653,-0.0012129605275011945
2019-04-03,139426.23827696187,0.01250838759755446
2019-04-04,139182.07659626644,-0.0017511888989676372
2019-04-05,139140.41424459565,-0.00029933704604545586
2019-04-08,138774.27955911003,-0.002631404308183205
2019-04-09,138008.22976279023,-0.0055201136604964285
2019-04-10,138910.4632607433,0.006537534026078262
2019-04-11,139058.10140027173,0.0010628295094754492
2019-04-12,139474.29087653843,0.002992917867249867
2019-04-15,139095.04684776522,-0.0027190963036257676
2019-04-16,139850.25136094962,0.005429413414058892
2019-04-17,139980.91686821252,0.0009343244362547409
2019-04-18,140211.7360087563,0.0016489329096271987
2019-04-22,141098.02034849505,0.006321042481660655
2019-04-23,141374.52848541026,0.0019596882807588756
2019-04-24,141360.3914595601,-9.999697966533994e-05
2019-04-25,140472.32514465196,-0.006282285339894611
2019-04-26,139617.23678713816,-0.006087237159584813
2019-04-29,138906.97420502442,-0.00508721271426249
2019-04-30,139200.65122174253,0.0021141992214490646
2019-05-01,138105.82479024588,-0.007865095614765671
2019-05-02,138401.7512311568,0.0021427513384058017
2019-05-03,139763.9021474682,0.009842006363318001
2019-05-06,138669.85457277735,-0.007827826483668976
2019-05-07,136631.96132745803,-0.014696007662211685
2019-05-08,136591.16228641963,-0.00029860539687798227
2019-05-09,136430.53351184755,-0.0011759821930151793
2019-05-10,137594.9707399162,0.008535019237226216
2019-05-13,134163.3875994342,-0.02493974250678399
2019-05-14,136472.8312214383,0.017213665093932295
2019-05-15,137474.43729388513,0.007339234215941737
2019-05-16,137586.5412345563,0.0008154529880455286
2019-05-17,136332.81975794505,-0.009112239215854023
2019-05-20,133163.3388320766,-0.02324811392807513
2019-05-21,134431.06297264475,0.009520068749303334
2019-05-22,133419.37091011336,-0.007525731331435415
2019-05-23,131257.84788859033,-0.01620096847090724
2019-05-24,130739.47435471044,-0.003949276498269816
2019-05-28,131995.79330658301,0.00960933152036425
2019-05-29,131138.64188619598,-0.0064937783160721185
2019-05-30,131557.22882298325,0.0031919419841981433
2019-05-31,130225.05021062288,-0.010126228898853395
2019-06-03,128931.00597235381,-0.009936983984080716
2019-06-04,132173.76169978664,0.02515109304373353
2019-06-05,132420.19706130418,0.0018644801990070903
2019-06-06,134263.52503634596,0.013920293247928095
2019-06-07,135243.6657981886,0.007300126833235554
2019-06-10,136156.367912432,0.006748575682689273
2019-06-11,135573.4094158815,-0.004281536776344019
2019-06-12,135219.74101938485,-0.002608685567622948
2019-06-13,134923.27662515576,-0.0021924638517580863
2019-06-14,133889.65669887862,-0.007660797692815802
2019-06-17,133334.71390642336,-0.004144777170527414
2019-06-18,135070.61200025046,0.01301910090005065
2019-06-19,135960.13330041763,0.006585602056541573
2019-06-20,136310.2539317933,0.0025751712864390264
2019-06-21,135559.22059483145,-0.0055097347066614955
2019-06-24,136062.70845760574,0.0037141543051442127
2019-06-25,134299.33661527696,-0.012959993684663496
2019-06-26,135890.46213651582,0.01184760521786421
2019-06-27,137071.13564334935,0.008688420719678014
2019-06-28,136954.773762834,-0.0008489160024042208
2019-07-01,138334.6632890973,0.010075512436338085
2019-07-02,138670.4996221995,0.00242770918811841
2019-07-03,139163.59700958975,0.0035558924842244988
2019-07-05,139103.12460904167,-0.00043454180437663137
2019-07-08,139401.83124308384,0.002147375444525146
2019-07-09,140356.0424181227,0.006845040459869889
2019-07-10,141131.55368777236,0.005525314452365482
2019-07-11,140510.17164481856,-0.004402856956627121
2019-07-12,141347.362308891,0.005958221061665769
2019-07-15,141956.98983988145,0.004312974229106814
2019-07-16,141049.37441346823,-0.006393594478418807
2019-07-17,140540.77347045596,-0.0036058362196019766
2019-07-18,139902.58636533815,-0.004540939183403259
2019-07-19,139112.92096264535,-0.005644394597757341
2019-07-22,140331.616937988,0.008760480097099732
2019-07-23,140650.9851850288,0.002275811068163991
2019-07-24,142051.55635168828,0.00995777715184154
2019-07-25,141358.63318428327,-0.004877969556978945
2019-07-26,141791.9468758305,0.003065350037604997
2019-07-29,140758.5728997134,-0.00728795956953765
2019-07-30,140634.4976780606,-0.0008814754163585237
2019-07-31,136856.6037894918,-0.026863208892153323
2019-08-01,135712.80337388586,-0.008357655998575741
2019-08-02,134817.1736743503,-0.006599448815953757
2019-08-05,130914.79443046125,-0.028945713202052636
2019-08-06,132241.2874593879,0.010132491401735777
2019-08-07,132653.4583758781,0.0031168096167906167
2019-08-08,137994.46241667395,0.040262832994990116
2019-08-09,137793.03017031073,-0.0014597125336450745
2019-08-12,136230.22157947818,-0.011341710019011297
2019-08-13,137124.12706191064,0.00656172670108246
2019-08-14,134909.92009422652,-0.016147464455211646
2019-08-15,134850.35141797544,-0.0004415440777777446
2019-08-16,136622.62958701764,0.013142555064976635
2019-08-19,137423.8044520084,0.005864144669243565
2019-08-20,136797.81570233568,-0.0045551696969016175
2019-08-21,137747.648895425,0.006943335960539754
2019-08-22,137692.4017387546,-0.00040107513350262636
2019-08-23,134566.0567214072,-0.022705283500530804
2019-08-26,135434.31293337376,0.0064522676306413285
2019-08-27,135601.31278521958,0.0012330689928479188
2019-08-28,135908.08919523555,0.002262341003304913
2019-08-29,136845.34968480302,0.006896281855755193
2019-08-30,136986.1474003044,0.0010288819885051481
2019-09-03,136152.56912918546,-0.006085128218717206
2019-09-04,136951.09003740322,0.00586489783722044
2019-09-05,137966.92229365336,0.007417482080447124
2019-09-06,137201.04918116925,-0.005551135734216062
2019-09-09,137133.77775604048,-0.0004903127602176038
2019-09-10,136992.38629432477,-0.0010310476676814728
2019-09-11,137264.5988612526,0.0019870634733158976
2019-09-12,137001.3706609554,-0.0019176699781365825
2019-09-13,136999.3677156972,-1.4619892111489285e-05
2019-09-16,136856.96898749002,-0.0010394115723416641
2019-09-17,137317.92920101638,0.003368189555392531
2019-09-18,136830.31019035008,-0.003551022168070128
2019-09-19,137326.74888351528,0.0036281339454291572
2019-09-20,136294.24829442904,-0.0075185686509045
2019-09-23,137141.73069137067,0.00621803493211881
2019-09-24,134998.01457180432,-0.01563139176353734
2019-09-25,136218.80837324736,0.009043050042737644
2019-09-26,136519.55090089707,0.0022077900345864876
2019-09-27,135246.15165999526,-0.00932759617577561
2019-09-30,135854.4390597133,0.004497631853121131
2019-10-01,134616.01775763676,-0.009115795631324253
2019-10-02,132664.93146415835,-0.014493715725502732
2019-10-03,134355.5870482898,0.012743801737750138
2019-10-04,135966.40974597214,0.011989249818865844
2019-10-07,135364.53989116754,-0.004426606953357615
2019-10-08,133227.07842406814,-0.015790409133868533
2019-10-09,134864.62413919502,0.012291388015839289
2019-10-10,135821.9194687918,0.0070981944724715085
2019-10-11,138111.2503199162,0.016855385788082877
2019-10-14,138088.77883792148,-0.00016270565897180678
2019-10-15,139231.88240007195,0.008278033680724883
2019-10-16,138968.57109044553,-0.0018911710815616711
2019-10-17,138923.05226188476,-0.0003275476476702899
2019-10-18,137715.97929320633,-0.00868878813865226
2019-10-21,139339.20021834323,0.011786728987207562
2019-10-22,137877.38394594582,-0.01049106260195809
2019-10-23,138068.3680452173,0.001385173505658921
2019-10-24,139142.01309172215,0.007776184086953464
2019-10-25,140214.41825328273,0.0077072707066099255
2019-10-28,142124.00471209188,0.013619044907062783
2019-10-29,141154.56143411694,-0.006821108650426733
2019-10-30,141471.60289993533,0.002246058948412788
2019-10-31,141695.06060747438,0.0015795234022839555
2019-11-01,143364.70620201345,0.01178337189300005
2019-11-04,144568.71967066528,0.008398255753095052
2019-11-05,144572.69446868406,2.7494177356146565e-05
2019-11-06,144393.301194705,-0.0012408517018952514
2019-11-07,145198.73759574365,0.005578073181889298
2019-11-08,146053.9636614601,0.0058900378879156445
2019-11-11,145971.68738856647,-0.0005633279017632775
2019-11-12,146248.96293900587,0.0018995159636767678
2019-11-13,146615.5274802433,0.002506441986807939
2019-11-14,146983.72830793695,0.0025113358320336676
2019-11-15,148064.16193085382,0.007350702253608121
2019-11-18,148450.50611804074,0.002609302495274468
2019-11-19,148503.36527361354,0.0003560725857731928
2019-11-20,147647.5961133587,-0.005762624696606045
2019-11-21,146989.0446714983,-0.004460292339299565
2019-11-22,146835.7803686652,-0.001042692012698132
2019-11-25,147939.8112061893,0.007518813430569704
2019-11-26,147657.70078406224,-0.0019069270119175252
2019-11-27,148253.94728965033,0.004038031896894001
2019-11-29,147562.0884269483,-0.004666714616038625
2019-12-02,146188.11395866316,-0.00931116171458446
2019-12-03,145121.86729208246,-0.007293661828636777
2019-12-04,146236.7483048656,0.007682377808295948
2019-12-05,146512.33593535973,0.0018845306237225135
2019-12-06,147697.90042813309,0.008091909020523813
2019-12-09,146755.0010222554,-0.006383972982313857
2019-12-10,147457.76251109803,0.00478867148613249
2019-12-11,148209.24127620528,0.005096230624350495
2019-12-12,151565.92969588272,0.022648307155299863
2019-12-13,150968.10082978697,-0.00394434862304005
2019-12-16,152803.06945988967,0.012154677842649564
2019-12-17,153070.29664322175,0.0017488338701352468
2019-12-18,152740.48208743834,-0.002154660721355617
2019-12-19,154184.50685339438,0.009454106378486982
2019-12-20,155914.55670867013,0.011220646552514868
2019-12-23,157509.3226791445,0.010228461050331816
2019-12-24,158417.13297415758,0.005763533736109938
2019-12-26,159466.2733787815,0.006622644817054546
2019-12-27,159060.19190696557,-0.0025465038042957744
2019-12-30,158081.82919607268,-0.006150896080052148
2019-12-31,158816.6092589006,0.004648099446752818
2020-01-02,162847.23297352268,0.025379106967656107
2020-01-03,162278.62848375883,-0.003491643544574652
2020-01-06,162699.53419394098,0.0025937223780780894
2020-01-07,163019.33523478537,0.0019655928483677254
2020-01-08,164133.298827642,0.00683332189554231
2020-01-09,165462.09488607693,0.008095834714382466
2020-01-10,164636.76953877223,-0.004988002526336577
2020-01-13,168293.04361073198,0.02220812569514541
2020-01-14,167587.77305495,-0.004190729103535018
2020-01-15,166705.43208391473,-0.005264948360796939
2020-01-16,168316.9356706516,0.00966677310146502
2020-01-17,169397.91793236654,0.006422302410674208
2020-01-21,170870.28460587736,0.008691763697465715
2020-01-22,172801.29460285732,0.011301028739045815
2020-01-23,173575.19877770168,0.004478578569813374
2020-01-24,173354.86638333634,-0.0012693771686098643
2020-01-27,169687.16041592497,-0.02115721377732216
2020-01-28,172763.8955342907,0.018131808622551482
2020-01-29,171386.18738003715,-0.007974514293005663
2020-01-30,174270.4034249764,0.01682875434146669
2020-01-31,170984.18767191903,-0.018856992859789146
2020-02-03,174655.40961535476,0.021471119601304878
2020-02-04,179511.00610693207,0.02780100829553933
2020-02-05,178280.19166928742,-0.006856484537284935
2020-02-06,178690.07189450916,0.002299078890279027
2020-02-07,178262.70256591594,-0.00239167920221961
2020-02-10,179875.01667369416,0.009044595894545315
2020-02-11,180178.03936557585,0.0016846291246293
2020-02-12,181058.52572988477,0.00488675738402522
2020-02-13,181759.58292100785,0.003871992154453663
2020-02-14,182024.75549215474,0.001458919342162801
2020-02-18,182634.9696359597,0.0033523689794558997
2020-02-19,184842.27104849293,0.012085864043085426
2020-02-20,183054.9874635754,-0.009669236234652323
2020-02-21,180536.41418367473,-0.013758561374362044
2020-02-24,175577.86668877868,-0.027465636322272946
2020-02-25,173147.87166307843,-0.013839984911125147
2020-02-26,173367.56426801605,0.0012688149315811525
2020-02-27,166573.4851548288,-0.03918887100867374
2020-02-28,166977.15119957316,0.002423351137602392
2020-03-02,170765.6059066841,0.02268846174398398
2020-03-03,169398.3052205113,-0.00800688568938146
2020-03-04,172171.39013368118,0.016370204587112358
2020-03-05,170544.45065580268,-0.00944953442389751
2020-03-06,169799.55817880336,-0.004367732131622892
2020-03-09,165506.81754121775,-0.02528122383607878
2020-03-10,169028.8946785597,0.02128055623125502
2020-03-11,167999.71898532446,-0.006088755979812843
2020-03-12,162907.25338408802,-0.030312345949110142
2020-03-13,164936.95118341505,0.012459223006734854
2020-03-16,164261.34954284367,-0.004096120582586016
2020-03-17,164554.03999872605,0.0017818583415816214
2020-03-18,163475.20042402763,-0.00655614152473416
2020-03-19,164587.62518661216,0.006804853333711058
2020-03-20,164602.6382033319,9.121595079042422e-05
2020-03-23,165541.82678788484,0.005705793022544148
2020-03-24,165978.35883201752,0.0026369894098849933
2020-03-25,165997.90158513744,0.00011774277838050295
2020-03-26,166573.67503085974,0.0034685585795011242
2020-03-27,166483.8664242892,-0.0005391524594380304
2020-03-30,167044.3404971822,0.0033665368598816414
2020-03-31,167021.00293675336,-0.00013970877648039615
2020-04-01,166618.19316143,-0.0024117312687667036
2020-04-02,166996.16477665017,0.002268489461135559
2020-04-03,166683.83247525623,-0.0018702962538790224
2020-04-06,166987.8844307686,0.0018241238577083596
2020-04-07,166967.57973392546,-0.00012159383246490574
2020-04-08,167410.3823197008,0.0026520273365702174
2020-04-09,167223.97024692572,-0.0011135036560581124
2020-04-13,168135.04499356067,0.0054482305693952515
2020-04-14,169756.9473897479,0.009646426753264548
2020-04-15,169662.18917309568,-0.0005581993438810162
2020-04-16,170537.48923850377,0.005159075629485477
2020-04-17,170339.00012943242,-0.0011639030805347117
2020-04-20,169899.58842700973,-0.00257963063120481
2020-04-21,167182.93825579892,-0.015989739565366312
2020-04-22,169505.04232068858,0.013889599555528376
2020-04-23,169266.76465658806,-0.0014057261119685416
2020-04-24,170483.85551663162,0.007190371142928198
2020-04-27,171419.75244636767,0.0054896513625875
2020-04-28,170289.81882576048,-0.006591618553181133
2020-04-29,172188.9437639985,0.011152310521753472
2020-04-30,171745.8446552685,-0.0025733307786434123
2020-05-01,169553.45042523005,-0.0127653407535947
2020-05-04,171177.249736916,0.009576916940431168
2020-05-05,171372.25841145552,0.0011392207483134076
2020-05-06,171793.23995552983,0.002456532626555985
2020-05-07,172201.4888573011,0.002376396777177936
2020-05-08,173252.4850733046,0.006103293432465184
2020-05-11,174240.38478673733,0.005702081058258646
2020-05-12,173262.55208758553,-0.005611975090324961
2020-05-13,172251.63748415138,-0.005834582206333483
2020-05-14,173638.94781655323,0.008053974712022738
2020-05-15,174574.28499486676,0.005386678450169491
2020-05-18,175342.62737684083,0.004401234591891123
2020-05-19,175790.77307229282,0.0025558285635178812
2020-05-20,176989.895069264,0.00682130225616584
2020-05-21,176051.64413414866,-0.0053011553837474246
2020-05-22,176520.92439505312,0.0026655829498920536
2020-05-26,175383.91317487974,-0.0064412262969388845
2020-05-27,174878.75158770557,-0.0028803188275908775
2020-05-28,174337.88628236874,-0.003092801729348893
2020-05-29,176044.74719163054,0.009790533461540685
2020-06-01,176738.54859450425,0.003941051431193721
2020-06-02,176764.8598927522,0.0001488713042920864
2020-06-03,176370.52108569577,-0.0022308665155261753
2020-06-04,175627.24589842383,-0.004214282424843452
2020-06-05,177268.99276804941,0.00934790533910168
2020-06-08,178350.87564460753,0.006103057616927421
2020-06-09,181263.77286697182,0.01633239652923657
2020-06-10,185106.59594035413,0.02120017151029141
2020-06-11,178312.87030366217,-0.03670169397356893
2020-06-12,178677.7614580345,0.0020463534334393962
2020-06-15,181056.86321839076,0.013315041228088242
2020-06-16,181504.77460193465,0.002473871332917321
2020-06-17,182241.03861557183,0.004056444329092246
2020-06-18,182401.08964097098,0.000878238110444407
2020-06-19,182636.15560905894,0.0012887311613689612
2020-06-22,184056.68677778204,0.0077779296436999434
2020-06-23,184118.42537491128,0.0003354325138089642
2020-06-24,181575.65701498865,-0.01381050459640265
2020-06-25,182723.96902554322,0.006324151758182905
2020-06-26,180050.93823742197,-0.014628791189116419
2020-06-29,181195.45176307776,0.006356609617588216
2020-06-30,184369.96401383658,0.017519823041196814
2020-07-01,185486.17315673793,0.0060541810531435925
2020-07-02,186504.4223807204,0.005489623332311844
2020-07-06,190704.86437127332,0.022521943109629516
2020-07-07,190412.882362391,-0.0015310674420651038
2020-07-08,192548.0360737603,0.011213283916923666
2020-07-09,194502.90362920967,0.010152622666587563
2020-07-10,195603.81416674284,0.005660123920987248
2020-07-13,193102.5955351133,-0.01278716696954274
2020-07-14,194875.42921940156,0.009180786407223085
2020-07-15,194678.8033396366,-0.0010089824076466858
2020-07-16,193592.3933541797,-0.005580525289964666
2020-07-17,193462.26540484425,-0.0006721749087391649
2020-07-20,197788.5489963615,0.02236241564970798
2020-07-21,196052.2306284358,-0.008778659718857829
2020-07-22,197238.1735282387,0.006049117094977241
2020-07-23,193460.30113811418,-0.01915386014048459
2020-07-24,193645.47622260448,0.0009571735565432338
2020-07-27,195999.5762349526,0.01215675190698473
2020-07-28,194217.50769851616,-0.009092206068344821
2020-07-29,196750.88803418435,0.013044036892908561
2020-07-30,197580.1758339862,0.004214912614055155
2020-07-31,200035.79690651898,0.012428479032208672
2020-08-03,202052.6437053315,0.010082429395149806
2020-08-04,203667.50199946566,0.007992265107351182
2020-08-05,204308.45338707505,0.00314704791543563
2020-08-06,205361.05174526374,0.005152005904496271
2020-08-07,203729.10470980813,-0.007946721257933165
2020-08-10,202859.18080372713,-0.0042700030872865335
2020-08-11,199927.55740729277,-0.014451519447230776
2020-08-12,205516.83465146212,0.027956512432064873
2020-08-13,206228.55848886276,0.003463092639625742
2020-08-14,206398.0626515019,0.0008219238105584559
2020-08-17,209250.02597096012,0.013817781440486065
2020-08-18,210510.6648237497,0.006024557688535381
2020-08-19,209821.86019962735,-0.0032720652167388398
2020-08-20,211868.69214494852,0.009755093884754373
2020-08-21,213977.1015640567,0.009951491170133497
2020-08-24,214137.77242739152,0.0007508787723564669
2020-08-25,215083.44470153193,0.004416186193685556
2020-08-26,217221.22241719536,0.009939294577646196
2020-08-27,216936.1121557598,-0.0013125340989379453
2020-08-28,218289.63800116951,0.006239283224721337
2020-08-31,221796.52801627762,0.01606530684287133
2020-09-01,223383.67771641057,0.007155881628663208
2020-09-02,223031.56894743312,-0.0015762511056177653
2020-09-03,215242.10240013976,-0.034925399054737793
2020-09-04,214461.03781718784,-0.003628772318437501
2020-09-08,209452.42207733312,-0.02335443207229182
2020-09-09,214582.13078419623,0.024491045059240824
2020-09-10,212125.86945797526,-0.011446718872836659
2020-09-11,210779.53159061962,-0.006346882022432276
2020-09-14,213506.8422948787,0.012939162942804838
2020-09-15,215293.2943301588,0.008367188686219107
2020-09-16,213376.7264556258,-0.008902125263566707
2020-09-17,211991.1568588343,-0.006493536665441502
2020-09-18,210613.64464668036,-0.006497970163308331
2020-09-21,212545.85296575594,0.009174183953356785
2020-09-22,213048.37569791617,0.002364302691152398
2020-09-23,209788.16151096733,-0.015302694405760375
2020-09-24,210815.20026896763,0.004895599211143242
2020-09-25,213726.97253615872,0.013811965472490195
2020-09-28,214904.2881562838,0.00550850276946635
2020-09-29,215307.64896988377,0.00187693236398645
2020-09-30,216008.90240833745,0.003256983399376523
2020-10-01,217522.53488191415,0.007007268944477785
2020-10-02,214579.42162143977,-0.013530153379612386
2020-10-05,217931.00041118948,0.015619292681581243
2020-10-06,216572.53878472297,-0.006233448311178225
2020-10-07,218868.8593802487,0.010603009081443737
2020-10-08,218766.73182925684,-0.00046661526578539725
2020-10-09,218863.67910860412,0.00044315366663227884
2020-10-12,221654.61118608603,0.012751919774212528
2020-10-13,221714.11150907158,0.00026843710882973326
2020-10-14,221225.88958313866,-0.002202033612609844
2020-10-15,220036.1244824189,-0.005378055448038488
2020-10-16,218831.69642724586,-0.005473774172337298
2020-10-19,216411.39385889185,-0.01106010970014426
2020-10-20,216551.86256945776,0.0006490818623787753
2020-10-21,215345.3042141398,-0.005571683110926706
2020-10-22,214943.3592331929,-0.001866513794734015
2020-10-23,216275.73581798762,0.006198733422367431
2020-10-26,215422.17333958152,-0.003946640038827276
2020-10-27,215689.8438161788,0.0012425391149282206
2020-10-28,210524.75943589187,-0.023946813113225884
2020-10-29,213586.4876344712,0.014543316457329425
2020-10-30,208156.93278491937,-0.025420872404830708
2020-11-02,208486.5653999584,0.0015835774030146244
2020-11-03,211283.7506180795,0.013416620935526424
2020-11-04,215944.58694421576,0.02205960615760394
2020-11-05,218659.08179304135,0.012570330598408619
2020-11-06,219687.54725599015,0.004703511304059438
2020-11-09,216078.37156196055,-0.016428676723419522
2020-11-10,211338.53071584494,-0.02193574864459058
2020-11-11,215432.25833635562,0.019370474501949175
2020-11-12,215092.34869851056,-0.0015778028809146916
2020-11-13,214749.44246448728,-0.001594227949521021
2020-11-16,215642.49847183377,0.004158595231250395
2020-11-17,216367.90871791943,0.003363948438857456
2020-11-18,217165.22995770257,0.0036850254019074047
2020-11-19,218410.02448374694,0.005732015784878808
2020-11-20,217049.51194592658,-0.00622916709540311
2020-11-23,217670.82984109578,0.00286256296823173
2020-11-24,219020.7960519716,0.006201870098355933
2020-11-25,220462.21084000356,0.006581177742089439
2020-11-27,220958.93325636096,0.0022530955054147483
2020-11-30,222061.9401545283,0.004991909048038368
2020-12-01,223216.8624684702,0.005200901663464874
2020-12-02,223311.95554545234,0.0004260120670567247
2020-12-03,223257.799222629,-0.0002425142115255463
2020-12-04,224220.6874927642,0.0043128986915035306
2020-12-07,225830.6853486352,0.007180416195641914
2020-12-08,225432.02854852192,-0.0017652906623288889
2020-12-09,221050.98416584707,-0.019433992635753072
2020-12-10,222807.62603044527,0.007946772420973414
2020-12-11,221876.2416132597,-0.004180217857795765
2020-12-14,224986.20971834328,0.014016679219329697
2020-12-15,227121.20529605728,0.00948945084406172
2020-12-16,227094.62225085244,-0.00011704343137042272
2020-12-17,228693.3624613876,0.007039973887048578
2020-12-18,227586.0322914305,-0.004841986483731131
2020-12-21,227136.93230430983,-0.001973319639166582
2020-12-22,227404.08144859353,0.0011761589873273692
2020-12-23,225919.48323026526,-0.006528458983106944
2020-12-24,226707.3906849483,0.0034875586798326363
2020-12-28,228814.31784652546,0.009293597157161493
2020-12-29,228687.12319723706,-0.0005558858837396707
2020-12-30,230221.0398296703,0.006707490176918629
2020-12-31,229876.77323804487,-0.0014953741494702077
2021-01-04,229415.76729226243,-0.002005448133313825
2021-01-05,231431.77047890413,0.008787552880240357
2021-01-06,228299.23754768862,-0.013535449021252921
2021-01-07,235090.3344472779,0.02974647209748449
2021-01-08,237264.85073185485,0.009249705181157086
2021-01-11,235672.73393722068,-0.006710293537888989
2021-01-12,235790.094628755,0.0004979816272068227
2021-01-13,236287.3640193399,0.002108949450857267
2021-01-14,234799.66103865491,-0.006296159707309679
2021-01-15,231612.09850463612,-0.013575669231882026
2021-01-19,234475.96664090952,0.01236493324296739
2021-01-20,237656.81184342442,0.0135657621891212
2021-01-21,240360.25532463894,0.01137540918875768
2021-01-22,240411.93949091836,0.0002150279221895257
2021-01-25,242659.65402030782,0.009349429708645385
2021-01-26,242768.67458715092,0.00044927356087787196
2021-01-27,237151.26286891685,-0.02313894792146043
2021-01-28,235734.3139969753,-0.0059748738201944596
2021-01-29,232306.82168320962,-0.014539641071556808
2021-02-01,237043.40778632014,0.020389354340914156
2021-02-02,239879.17029714963,0.01196305156642774
2021-02-03,238540.5780698449,-0.005580277043840676
2021-02-04,236090.2932810689,-0.0102719831091318
2021-02-05,235569.41349471232,-0.00220627362149306
2021-02-08,238795.56394825364,0.01369511604108875
2021-02-09,237538.19692101638,-0.00526545387379862
2021-02-10,237599.14899626988,0.00025659904825237057
2021-02-11,238876.95866098296,0.005378006066566909
2021-02-12,239105.34803162585,0.0009560962761880898
2021-02-16,239217.6942657428,0.00046986081675637337
2021-02-17,237851.94113909354,-0.005709247933524786
2021-02-18,237233.18796121946,-0.0026014216024927705
2021-02-19,237042.2232361495,-0.0008049663148360642
2021-02-22,231861.14399614267,-0.02185719982403833
2021-02-23,229974.20710894227,-0.008138219516555911
2021-02-24,232819.30275019543,0.012371368411351558
2021-02-25,225893.23448794993,-0.029748685699299005
2021-02-26,227835.80667698395,0.00859951469302489
2021-03-01,231470.28990590485,0.015952203834552314
2021-03-02,228817.5131427824,-0.011460549706836298
2021-03-03,223257.16787722445,-0.02430034829584171
2021-03-04,219052.5556655765,-0.01883304465261415
2021-03-05,220010.84356721587,0.004374694003124846
2021-03-08,214899.12037225894,-0.023233960254305575
2021-03-09,224141.40765980186,0.04300756220655044
2021-03-10,223415.1123565354,-0.003240344168663478
2021-03-11,227036.78327442615,0.01621050106991495
2021-03-12,226133.88206928308,-0.003976893929349412
2021-03-15,227614.5461266378,0.006547732006392026
2021-03-16,227833.85632640723,0.0009635157484504386
2021-03-17,228558.46157551085,0.0031804107641733026
2021-03-18,225261.4092406979,-0.014425422327773663
2021-03-19,226343.85030685386,0.004805266333921088
2021-03-22,228364.67634606254,0.008928124340330301
2021-03-23,227360.4290751814,-0.004397559582986044
2021-03-24,224657.80202344447,-0.011886971988618322
2021-03-25,224406.95898153074,-0.0011165561118039458
2021-03-26,226275.49000286366,0.008326528864404326
2021-03-29,226116.22901691447,-0.0007038366636491489
2021-03-30,225744.6151976375,-0.0016434637217003223
2021-03-31,227737.77422663104,0.008829264995971364
2021-04-01,229860.79370927074,0.009322210554877142
2021-04-05,232600.33690292502,0.011918270834474054
2021-04-06,231980.39493882374,-0.002665266836479274
2021-04-07,232248.53300839177,0.0011558652171392847
2021-04-08,233063.1617001305,0.0035075730347424727
2021-04-09,233330.88238522675,0.0011487044247717737
2021-04-12,233925.974334039,0.00255042085612045
2021-04-13,236283.7681700108,0.010079230588583288
2021-04-14,233855.33979645683,-0.01027759288063601
2021-04-15,236798.28530195076,0.012584469989248115
2021-04-16,236436.83317636148,-0.0015264136103366743
2021-04-19,234029.89991585023,-0.010180026640417283
2021-04-20,233144.90211652583,-0.00378155867964991
2021-04-21,234702.72407636218,0.006681775778471621
2021-04-22,231882.6152766961,-0.012015662838018581
2021-04-23,234921.5038642264,0.013105288569839946
2021-04-26,236726.6569922551,0.007684069352254852
2021-04-27,234358.62511702985,-0.010003232864910228
2021-04-28,234303.9934896192,-0.00023311123020697266
2021-04-29,235877.41336811188,0.0067152926207483254
2021-04-30,234411.8459396358,-0.006213258859969373
2021-05-03,232938.26645508394,-0.006286284204815029
