date,equity,spot,vix,realised_vol,vrp,in_position,book_value,delta,gamma,vega,theta,hedge_shares,delta_pnl,gamma_pnl,vega_pnl,theta_pnl,residual_pnl,interest,costs,action,portfolio_value,daily_return,in_regime
2025-10-30,314869.60661031894,674.21,16.91,12.393019313290548,4.516980686709452,True,135.16048674501343,-1.4210854715202004e-14,-19.376594043196413,-40.8054867923053,347.3761902372289,55.115830308283705,-0.0,-1508.11996633392,2.3103627718242237,999.3474135153696,-352.83149306342114,0.0,27.23993826476591,,314869.60661031894,-0.0028076528321013816,True
2025-10-31,314419.8296961693,676.42,17.44,12.082893287828195,5.357106712171806,True,12681.364607654135,-2.1649348980190553e-13,-25.27530210441191,-1547.18014291454,480.5258883080114,0.0,-3.140598892059533e-14,-47.31861148318449,-21.62690799992186,347.3761902372289,-21.46419902780633,70.57483057500855,777.3182164509828,expire+sell,314419.8296961693,-0.0014284545243716806,True
2025-11-03,316286.5145449394,677.69,17.17,11.737526593880068,5.432473406119934,True,10848.197992081265,0.0,-26.17482580026139,-1413.7199734151052,485.48570976407626,25.245752096821107,-2.749467320484407e-13,-20.383267382106048,417.73863858692516,1441.5776649240343,-5.766420555982222,35.22911257102716,1.7108793738494696,,316286.5145449394,0.005936918325329277,True
2025-11-04,313405.6091753862,669.66,19.0,12.277293190174598,6.722706809825402,True,13548.239317372536,-2.842170943040401e-14,-25.089648168048832,-1405.6437518900161,547.9363352204812,-177.4683062358016,-0.0,-843.8881624720555,-2587.1075513496403,485.48570976407626,42.74528942887309,35.43429470588434,13.574949630302411,,313405.6091753862,-0.009108530516067415,True
2025-11-05,315282.9513406891,671.98,18.01,11.979264240683436,6.030735759316565,True,11290.841681847876,0.0,-26.17000986777735,-1341.112670502949,518.5198075851642,-126.32680022004887,-6.593836587853872e-14,-67.52126114985593,1391.5873143711137,547.9363352204812,-26.33122338414796,35.10760716653985,3.4366069212465526,,315282.9513406891,0.005990135818699782,True
2025-11-06,313213.9381045085,664.77,19.5,12.340949402280183,7.159050597719817,True,14294.120737645337,0.0,-24.879412751131987,-1292.2524888419573,559.1207847398607,-304.7999655658471,-0.0,-680.2122049837691,-1998.257879049392,518.5198075851642,67.48745023709307,35.31395064301288,11.864360612692629,,313213.9381045085,-0.006562401256973938,True
2025-11-07,314451.65007580904,665.43,19.08,11.971220829983068,7.1087791700169305,True,12959.749182536505,0.0,-25.545727986861213,-1241.7318969680746,548.7693598287433,-293.88313786112633,0.0,-5.418736097196024,542.7460453136242,559.1207847398607,36.75548387909339,105.23483193111514,0.7264384659552354,,314451.65007580904,0.003951650360104919,True
2025-11-10,316582.82199275517,675.81,17.6,13.095897579387856,4.504102420612146,True,7831.217691985214,0.0,-27.73678577726629,-1099.506163654869,535.0966479808977,-38.445444826638465,0.0,-1376.2045672537834,1837.7632075127465,1646.3080794862299,-29.84220019239183,70.41013212625259,17.262734732963725,,316582.82199275517,0.006777423226853374,True
2025-11-11,317385.03648582764,677.36,17.28,12.728226328135648,4.551773671864353,True,6931.394934453103,-7.771561172376096e-16,-28.043196254732667,-1035.5388573375385,525.646210320684,-0.32548144493853925,0.0,-33.318813914944066,351.8419723695584,535.0966479808977,-13.387488384693597,-35.43573113868013,2.5820938396228263,,317385.03648582764,0.0025339798540642278,True
2025-11-12,317719.1197776362,677.73,17.51,12.34230105095274,5.167698949047262,True,6632.042205334895,0.0,-28.136473006724966,-991.9649822647476,542.550563158983,9.686036840146691,-2.875477633779191e-16,-1.919556783636498,-238.1739371876343,525.646210320684,13.679584634167668,35.52950145371108,0.6785106287350814,,317719.1197776362,0.001052611980412177,True
2025-11-13,314109.4052592348,666.49,20.0,13.593407768221134,6.406592231778866,True,10148.077516026551,0.0,-27.005259085547422,-985.970710307814,644.4662252934672,-295.96105143982504,-0.0,-1777.347236067211,-2469.99280583922,542.550563158983,79.88311397254256,35.56291916019922,20.371072786771837,,314109.4052592348,-0.011361338659529707,True
2025-11-14,315088.0125261954,666.38,19.83,13.179454058135972,6.650545941864026,True,9342.181412445285,0.0,-27.438635306196517,-926.7536414248542,640.9630581422874,-302.92884163011854,-0.0,-0.1633818174676024,167.61502075233005,644.4662252934672,26.533955011321382,140.61976732366145,0.46431960270077816,,315088.0125261954,0.0031154981371950274,True
2025-11-17,314462.2300717184,660.17,22.38,13.281826892100195,9.098173107899804,True,11837.784823739676,0.0,-26.44251639759897,-777.2742045244776,768.2942791453129,-475.11403189392036,-0.0,-529.0731379058527,-2363.221785633379,1922.8891744268622,354.99044434102575,0.0,11.367149705645405,,314462.2300717184,-0.0019860560529098015,True
2025-11-18,313245.19929809275,654.63,24.69,13.284212688970396,11.405787311029606,True,15748.751634530214,0.0,-24.448331836437998,-708.711149415116,846.5054414871549,-605.7689310649193,-0.0,-405.7815681342689,-1795.503412451545,768.2942791453129,154.15562734226432,70.35736213705383,8.553061664431107,,313245.19929809275,-0.0038701969815201354,True
2025-11-19,314743.98796573863,657.15,23.66,12.966212689338368,10.693787310661632,True,12720.803201302995,0.0,-26.203225865505395,-660.158424943549,841.3226581850963,-565.8684624089688,0.0,-77.6283432470568,729.9724838975702,846.5054414871549,2.561144805964659,0.0,2.622059297725793,,314743.98796573863,0.004784713926994977,True
2025-11-20,312805.40128353104,647.14,26.42,13.896684588038225,12.523315411961777,True,20379.253822259503,0.0,-22.031137743341535,-534.2731519475329,845.3553205470978,-795.8653718311211,-0.0,-1312.7829260231113,-1822.0372528441962,841.3226581850963,299.3902084394754,70.40465003149114,14.884019996345168,,312805.40128353104,-0.006159249283003376,True
2025-11-21,314977.8338713669,653.58,23.43,14.018002706984078,9.411997293015922,True,13144.436784459549,0.0,-26.83891722265964,-515.1574242057607,828.6926718007488,-689.2706566614695,0.0,-456.85529715613245,1597.4767243231245,845.3553205470978,123.46729549340102,69.95536202245641,6.966817394058092,,314977.8338713669,0.006944997045836621,True
2025-11-24,317592.5510942037,663.2,20.52,14.746903370446898,5.773096629553102,True,3880.111103994039,0.0,-33.90241432372301,-335.32361965663694,843.5751088725381,-405.4235434927608,0.0,-1241.8957455103525,1499.1081044387636,2486.0780154022464,-109.74841094848716,0.0,18.82474054534876,,317592.5510942037,0.008301273745836335,True
2025-11-25,318077.37205636,669.44,18.56,14.758330102046651,3.8016698979533476,True,919.8020114840118,0.0,-24.7646491687892,-169.3019105356214,516.5403170435296,-156.62915012150918,0.0,-660.0393239857004,657.2342945270087,843.5751088725381,-410.3038982986509,71.010072910916,16.65529186984507,,318077.37205636,0.001526550167772811,True
2025-11-26,318215.651944182,674.06,17.19,14.558198177925139,2.6318018220748627,True,84.52063549969938,1.4210854715202004e-14,-7.825400982940754,-33.49012130009279,142.81477268326404,-24.20618461005151,0.0,-264.29328885913964,231.94361743380088,516.5403170435296,-372.5359431952337,35.55128781228811,8.926102413265316,,318215.651944182,0.00043473663947857233,True
2025-11-28,317539.4705899976,677.74,16.35,14.273446663945688,2.076553336054314,True,11938.025313254218,5.995204332975845e-13,-22.87715464810089,-1553.3419713285855,383.57534105029555,0.0,5.229594535194428e-14,-52.987355135690265,28.13170189207794,285.6295453665281,-265.3320159882075,106.68830530093403,778.3115356200544,expire+sell,317539.4705899976,-0.002124915446657605,True
2025-12-01,317318.4790047682,674.65,17.24,13.951716359368008,3.28828364063199,True,12189.64719069628,0.0,-22.86119557044555,-1474.4214488508667,418.9063453075908,-71.81523045908104,-1.852518138889555e-12,-109.21668014776832,-1382.4743544824364,1150.7260231508867,89.34313403725855,35.475306735546354,4.845014522921902,,317318.4790047682,-0.0006959499706250538,True
2025-12-02,318762.9959306145,675.9,16.59,13.545863673825542,3.044136326174458,True,10759.9565792004,0.0,-23.52835123125815,-1416.797908434364,401.7423935805716,-46.003417578853245,0.0,-17.860309039410584,958.3739417530612,418.9063453075908,-19.498404599212563,106.33997285683468,1.7446204325745962,,318762.9959306145,0.004552262226822812,True
2025-12-03,319839.7119595254,678.24,16.08,13.202016869236703,2.8779831307632957,True,9607.639329457515,1.7763568394002505e-15,-24.018008804015665,-1362.8718127119505,390.59956567165443,6.327834071533225,0.0,-64.41592000094032,722.5669333015278,401.7423935805716,-15.224154272793157,35.59609111453075,3.549314811935812,,319839.7119595254,0.003377794921796129,True
2025-12-04,320660.38461501274,678.73,15.78,12.80291266264596,2.977087337354039,True,8825.125396903593,0.0,-24.381117607085322,-1311.0691518479614,382.9595382580542,15.967236990758305,8.704148513061389e-16,-2.8833619569221876,408.8615438135837,390.59956567165443,-10.96317627934252,35.71233943270558,0.6542551943365639,,320660.38461501274,0.002565887301671843,True
2025-12-05,321561.4766051617,680.02,15.41,12.434865498192723,2.9751345018072772,True,8014.105135528496,0.0,-24.713624907347622,-1254.4776979795702,373.3628748374322,47.230418238237135,0.0,-20.2863089049742,485.0955861837447,382.9595382580542,-16.150818443649882,71.59995190692796,2.125958851191055,,321561.4766051617,0.002810113233135514,True
2025-12-08,321212.1713680193,677.98,16.66,12.112351015270633,4.547648984729367,True,8299.294791917237,1.7763568394002505e-15,-24.660904194777142,-1190.0158062596631,429.6896731490595,-6.725318964286373,-0.0,-51.4241107072071,-1568.0971224744626,1120.0886245122965,117.8928990746308,35.89256352322449,3.6580910708566887,,321212.1713680193,-0.0010862782471026122,True
2025-12-09,321395.6895551367,677.4,16.93,11.74807048186924,5.18192951813076,True,8190.210255231988,0.0,-24.734085280222434,-1158.1718712873046,443.5195407627158,-23.94084836828785,-1.030286966852218e-15,-4.147964085562101,-321.30426769010853,429.6896731490595,8.747780311145647,71.69914539467366,1.1661799618270599,,321395.6895551367,0.0005713301159659956,True
2025-12-10,322867.8198056371,681.89,15.77,11.678140904202786,4.091859095797213,True,6603.31302548376,0.0,-25.23797697447617,-1064.7344507766395,402.897352128082,82.71227859146556,0.0,-249.32081632890714,1343.4793706932735,443.5195407627158,-58.275274552466044,0.0,7.272570074258625,,322867.8198056371,0.004580429353418181,True
2025-12-11,324180.1110954526,683.47,14.85,11.358169507597593,3.491830492402407,True,5454.927715237472,0.0,-25.53058662254331,-970.4279394899719,365.98229661672804,123.76358891252983,0.0,-31.502042859542783,979.5556947145083,402.897352128082,-71.88029356224047,36.02631330121665,2.805733906513779,,324180.1110954526,0.004064484625954545,True
2025-12-12,323148.02590446325,676.13,15.74,11.777345539000676,3.9626544609993246,True,5710.7278390418915,-7.105427357601002e-15,-25.740377546255463,-964.1415277344981,395.0975720286975,-61.631944754545316,-0.0,-687.7378363207532,-863.6808661460756,365.98229661672804,21.211539427708203,144.6748236508134,12.535148217831953,,323148.02590446325,-0.0031836783185180684,True
2025-12-15,323676.6205600446,675.1,16.5,11.433914539511159,5.066085460488841,True,5243.365499244538,0.0,-25.890461173844198,-853.4676511460007,434.20138392871837,-94.93941495392755,7.318590178328838e-15,-13.653983269410487,-732.7475610782184,1185.2927160860927,91.95207115606945,0.0,2.2485873131602947,,323676.6205600446,0.0016357663151487234,True
2025-12-16,324094.54679893045,673.26,16.48,11.136135882994289,5.343864117005712,True,5032.6552161919435,0.0,-26.009606053420143,-798.463378083811,431.0259781115832,-147.94999306998565,-0.0,-43.82737267508497,17.06935302291965,434.20138392871837,-22.044557708728746,36.096422500283815,3.568990182241728,,324094.54679893045,0.0012911845105239017,True
2025-12-17,322969.0545873383,665.85,17.62,11.614145316166132,6.005854683833869,True,7277.859584859524,0.0,-25.779092391505536,-772.4342218494443,468.441211034148,-339.22867435243467,-0.0,-714.0690250708932,-910.248251015545,431.0259781115832,44.39637795586327,36.13899942002038,12.736290993191869,,322969.0545873383,-0.003472728013194315,True
2025-12-18,323691.09673783963,670.88,16.87,11.637162978120447,5.232837021879554,True,4877.070168871211,0.0,-26.191452822769048,-708.2960986593245,448.9077227656969,-213.47568323288263,0.0,-326.11711934411767,579.3256663870832,468.441211034148,-27.180574081537088,36.00948317397931,8.436516668228506,,323691.09673783963,0.002235638802683182,True
2025-12-19,324960.28484334,676.96,14.91,11.82017985570098,3.0898201442990203,True,2407.424043556648,7.105427357601002e-15,-24.786201489593292,-556.8035772890959,342.62924519987104,-54.178861502555634,0.0,-484.10186081381136,1388.2603533722765,448.9077227656969,-181.3522440655347,108.25789188558659,10.783757643856218,,324960.28484334,0.003920985526915111,True
2025-12-22,326039.95645964285,681.18,14.08,11.713634440637213,2.3663655593627873,True,1092.9754199488998,0.0,-20.873336778797007,-336.2543849625724,264.7317919558903,35.991310318395804,2.9984903449075614e-14,-220.70129530362755,462.1469691499496,1027.887735599613,-183.5195813789669,0.0,6.14221176409957,,326039.95645964285,0.003322472519444508,True
2025-12-23,326236.4138476978,684.29,14.0,11.494712104076418,2.5052878959235816,True,1004.6217254205387,0.0,-20.416560649784888,-293.35137499343097,260.8042504973994,91.95123321125538,0.0,-100.94450032910215,26.900350797005814,264.7317919558903,9.599027194778586,0.0,3.8292815636354876,,326236.4138476978,0.0006025561719127381,True
2025-12-24,326691.44757036364,686.7,13.47,11.228363726348103,2.2416362736518973,True,878.1657251082912,0.0,-20.28149387875151,-247.0624858644731,244.18242056381564,122.49497918721715,0.0,-59.290712955011834,155.47622874651822,260.8042504973994,-8.93129393752531,109.07268935063388,2.0974390361692947,,326691.44757036364,0.0013947974638977012,True
2025-12-26,327220.73710245144,686.63,13.6,10.886374694492519,2.713625305507481,True,446.9386757939546,0.0,-16.54033312790143,-145.28000612558398,202.32022624076265,85.33979048919679,-0.0,-0.04968966000301222,-32.11812316238126,488.3648411276313,-33.544627534021686,109.18831803819637,2.5511867215721726,,327220.73710245144,0.0016201511732987228,True
2025-12-29,327438.5647784127,684.18,14.2,10.645534217584753,3.554465782415246,True,14.615643662280872,-5.329070518200751e-15,-2.592176558509806,-9.441278395893926,33.84752155431149,6.225091552461336,-0.0,-49.64167480011601,-87.16800367535033,606.960678722288,-246.91045481368394,0.0,5.412869471853566,,327438.5647784127,0.0006656903162376437,True
2025-12-30,327483.93837614957,683.35,14.33,10.33200241560884,3.9979975843911593,True,0.12392522935380752,-1.942890293094024e-16,-0.07968722841011333,-0.14609267641066082,1.0516532393414495,0.10161919234683392,4.423128530106236e-15,-0.8928752155785461,-1.2273661914662177,33.84752155431149,-22.402387702882123,36.467152776251574,0.4184474837284245,,327483.93837614957,0.00013857133098404972,True
2025-12-31,326717.0915569132,678.28,14.95,10.424408119907458,4.525591880092541,True,11282.287289411497,-2.3814283878209608e-12,-28.406186092923104,-1605.8335742384727,398.92037205620164,0.0,9.850453785986799e-16,-1.0241761187795813,-0.09057745937460959,1.0516532393414495,-0.3281837370319051,36.468144585302134,802.9236797458149,expire+sell,326717.0915569132,-0.002341631846248138,True
2026-01-02,328314.28733789595,679.53,14.51,10.132211177819201,4.377788822180799,True,9828.318714914261,0.0,-29.300477280267685,-1505.99851497335,390.8350705126643,33.66426295797331,-2.976785484776201e-12,-22.192332885096175,706.5667726649272,797.8407441124033,-28.24660939499563,145.51479414626405,2.28758766078316,,328314.28733789595,0.004888620222993412,True
2026-01-05,328680.404161253,684.05,14.9,10.158335213126833,4.741664786873168,True,9605.70338438298,0.0,-29.258317083555973,-1397.1995893029396,423.0939672979739,160.2774600084387,0.0,-299.310235513388,-587.3394208396073,1172.5052115379929,88.92224391632317,0.0,8.660975744237085,,328680.404161253,0.0011151413065988436,True
2026-01-06,329093.3280300603,688.12,14.75,10.116959493327053,4.6330405066729465,True,9873.491714783697,0.0,-28.928623315386215,-1328.5151930000202,420.7803002859659,279.4147658364154,0.0,-242.3305483287041,209.57993839544142,423.0939672979739,-5.8024255310749595,36.581013262233085,8.198076288634734,,329093.3280300603,0.0012563081448708768,True
2026-01-07,328687.0082711169,685.9,15.38,9.88865128133421,5.49134871866579,True,9728.130945756166,0.0,-29.107491167432848,-1327.142897207317,452.965454037967,211.97729126689813,-0.0,-71.28591357377647,-836.9645715900137,420.7803002859659,12.53017374850566,73.2457885666535,4.625536380723191,,328687.0082711169,-0.001234664225420845,True
2026-01-08,329062.8081158426,685.83,15.45,9.587485255118722,5.8625147448812776,True,9337.219551951515,0.0,-29.364202677464732,-1286.2028568056205,460.2290181162412,207.9946907643739,-0.0,-0.07131335336008075,-92.90000280451021,452.965454037967,16.078845535884227,0.0,0.2731386902646197,,329062.8081158426,0.0011433364729027673,True
2026-01-09,330432.4293060532,690.37,14.49,9.645224848337469,4.844775151662532,True,8975.513063991622,0.0,-29.464762254893632,-1170.7430240725364,419.0303646549208,347.10694295830154,0.0,-302.6215999534112,1234.7547425333944,460.2290181162412,-86.35977666608164,73.22269873521705,9.603892554712184,,330432.4293060532,0.004162187753921076,True
2026-01-12,331049.2617330226,691.45,15.12,9.371156246298213,5.748843753701786,True,8768.075321072783,0.0,-29.605776373265346,-1055.430032863601,460.875813208812,379.4501090013662,0.0,-17.18384934705527,-737.5681051656968,1257.0910939647624,79.97410186180844,36.75555387159499,2.236368216047704,,331049.2617330226,0.0018667430078360692,True
2026-01-13,330630.82354797487,690.07,15.98,9.11875656578783,6.86124343421217,True,8696.609333066153,0.0,-29.65673118061809,-1051.0960577469834,509.4012865295686,334.7721197032559,-0.0,-28.190620262623078,-907.669828262698,460.875813208812,22.809472901255617,36.82007137503114,3.083094007494696,,330630.82354797487,-0.0012639755873709024,True
2026-01-14,330235.9895224245,686.68,16.75,9.044973336445759,7.705026663554241,True,7985.938911772092,0.0,-30.195054112736454,-1045.4097320358676,555.7366503878385,227.0596019226883,-0.0,-170.40906020040063,-809.3439644651768,509.4012865295686,46.14467363599914,36.76944212059113,7.396403170956015,,330235.9895224245,-0.0011941839581482983,True
2026-01-15,331617.1687841749,688.55,15.84,8.833128631442442,7.006871368557558,True,7025.23357974692,0.0,-30.730728975908843,-948.4127844312991,511.86807192850443,287.00478920369335,0.0,-52.79454236341431,951.3228561526397,555.7366503878385,-68.9581765564642,0.0,4.127525870233603,,331617.1687841749,0.004182400784807694,True
2026-01-16,332227.27211651654,687.97,15.86,8.570297322311147,7.289702677688853,True,6395.151004278585,0.0,-31.093822903318912,-895.264731489635,519.6359533038435,272.22803933147327,-0.0,-5.16890861374657,-18.96825568862558,511.86807192850443,-24.11110989591799,147.50013067238422,1.016596060959125,,332227.27211651654,0.0018397821034974449,True
2026-01-20,328046.0492964483,673.97,20.09,11.474172012369486,8.615827987630514,True,6735.052578731658,2.842170943040401e-14,-31.49409466950625,-787.4034836793675,782.3776928945118,-174.80513684141113,-0.0,-3047.1946445252534,-3786.969814201156,2078.543813215374,604.5265204173356,0.0,30.128694974523892,,328046.0492964483,-0.012585429225695388,True
2026-01-21,330079.6761188733,681.75,16.9,11.996046394500382,4.903953605499616,True,3361.5386870210427,1.4210854715202004e-14,-31.748226474634283,-614.9022929113,579.9542006032749,65.23622138932188,2.211208993685424e-13,-953.1435798968644,2511.817112937183,782.3776928945118,-327.5212988503888,36.46171493795766,16.364819597380222,,330079.6761188733,0.006199211442376562,True
2026-01-22,331165.774106791,685.31,15.64,11.806511294288173,3.8334887057118276,True,2537.4110505955236,0.0,-30.96223321621782,-498.4714475018313,493.81482954973126,166.71246060294726,5.059064278611836e-14,-201.18216152445635,774.7768890682369,579.9542006032749,-97.18034357555393,36.683671495753764,6.95426814954896,,331165.774106791,0.0032904115778595866,True
2026-01-23,331526.2739093088,685.55,16.09,11.447647368148633,4.642352631851367,True,2290.289141588127,0.0,-30.61524957207334,-443.9941971909213,517.8355803606539,170.12095191211714,0.0,-0.8917123166271408,-224.31215137582373,493.81482954973126,18.521933694824952,73.60057208735759,0.23366912170014079,,331526.2739093088,0.00108857807993612,True
2026-01-26,332953.33941605606,689.04,16.15,11.274052211384218,4.875947788615781,True,1453.5270610993844,0.0,-30.860446685858065,-259.3168454706164,533.465353162168,219.73629956585734,0.0,-186.4484006564062,-26.63965183145471,1553.5067410819618,90.06551406793233,0.0,3.4186959147333145,,332953.33941605606,0.004304532156439889,True
2026-01-27,333458.7851947562,691.78,16.35,11.039425373770344,5.310574626229657,True,1583.4925522152155,0.0,-37.03077540366682,-238.14691354379318,660.0181852260772,272.5984292423608,0.0,-115.84394476937477,-51.86336909412402,533.465353162168,106.3539303959509,36.99070541226321,3.656896406761156,,333458.7851947562,0.0015180679058111046,True
2026-01-28,334157.36311388394,691.71,16.35,10.7031923263058,5.646807673694202,True,898.2307422679221,0.0,-37.54157698972197,-160.92203228160295,665.1015996786009,205.4496937256435,-0.0,-0.09072539973881869,-0.0,660.0181852260772,6.252460074007104,37.04274441180424,4.644745184426852,,334157.36311388394,0.0020949453130159057,True
2026-01-29,334657.99461421405,690.34,16.88,10.405669103228226,6.474330896771773,True,181.03972783116782,1.4210854715202004e-14,-23.410083251291557,-51.59511828003694,438.33349607582255,70.3585595544576,-0.0,-35.23089292600481,-85.28867710924918,665.1015996786009,-108.8570956107252,74.23244765386869,9.325881356373648,,334657.99461421405,0.0014981908393845167,True
2026-01-30,333976.42641935375,688.28,17.44,10.1551774616412,7.284822538358801,True,12903.713125212293,-1.4432899320127035e-12,-24.839774291663673,-1574.3076029171482,489.01059195139817,0.0,-2.927436071331697e-14,-49.67151464259327,-28.893266236820804,438.33349607582255,-323.6676200474274,74.3271503862922,791.9964403955884,expire+sell,333976.42641935375,-0.0020366111248768526,True
2026-02-02,336968.4519891463,691.7,16.34,10.03359888512327,6.30640111487673,True,9980.071683771794,0.0,-26.163355116323206,-1400.9678973840953,460.6689748422454,83.49249440382677,-4.936051567483551e-12,-145.26796801251368,1731.7383632088652,1467.0317758541946,-129.8607296100422,74.15930418996776,5.775175837912698,,336968.4519891463,0.008958792696451168,True
2026-02-03,334641.9197569795,685.85,18.0,10.268775791496317,7.731224208503683,True,11807.45982621747,0.0,-25.48146523238397,-1418.644456801105,528.3582912648042,-72.7078038934388,-0.0,-447.68771023418896,-2325.6067096575985,460.6689748422454,-3.1937896585222916,0.0,10.71299745871796,,334641.9197569795,-0.006904302816578611,True
2026-02-04,334235.5231417529,682.53,18.64,10.132318530778411,8.50768146922159,True,12524.012795583423,0.0,-25.245113892153483,-1381.3435502721334,552.3262506185848,-153.64395708001504,-0.0,-140.43345118871878,-907.932452352708,528.3582912648042,44.844551836889195,74.29058047660264,5.524135263443388,,334235.5231417529,-0.0012144223160137635,True
2026-02-05,329708.34497077,674.01,21.77,10.957404261857604,10.812595738142395,True,18347.917300838646,0.0,-22.73894846026904,-1355.4743470024528,656.3375898869224,-336.43323393655714,-0.0,-916.2764577384852,-4323.605312351776,552.3262506185848,172.69752853817863,0.0,12.320180049407794,,329708.34497077,-0.01354487437010965,True
2026-02-06,333984.56347834406,686.94,17.76,12.980930098395612,4.779069901604389,True,9811.679619017863,2.842170943040401e-14,-26.43285816761404,-1274.5331298431884,535.9923609485488,-49.565684262174614,0.0,-1900.8044122176354,5435.452131479833,656.3375898869224,-4.829342128042299,109.76862001027364,19.706079457332034,,333984.56347834406,0.012969700563548514,True
2026-02-09,335933.7718608648,690.25,17.36,12.724181037065085,4.6358189629349145,True,7692.73099282311,0.0,-27.271115786577486,-1112.3593237430534,537.0132731978722,32.691885693197236,9.407585821463571e-14,-144.80051868509332,509.81325193727804,1607.9770828456465,-18.10360481087355,0.0,5.677828766169542,,335933.7718608648,0.005836222974560101,True
2026-02-10,335998.4292145229,688.43,17.79,12.37908265294627,5.410917347053729,True,7602.252959488442,-3.552713678800501e-15,-27.381394131467246,-1075.24426931627,561.1659481021472,-19.447764210982072,-0.0,-45.16642196573211,-478.31450920951266,537.0132731978722,17.446459350419993,37.26800220334572,3.5894499183534156,,335998.4292145229,0.0001924705375702107,True
2026-02-11,336779.08279608167,688.27,17.65,12.002306164641263,5.647693835358735,True,6898.867739104053,0.0,-27.65410108392604,-1013.559046258468,557.363353684419,-25.046757355894204,5.684341886079671e-16,-0.35048184488264134,150.5341977042784,561.1659481021472,-4.852801303397541,74.542080801846,0.3853619011848673,,336779.08279608167,0.0023233846163619454,True
2026-02-12,332620.62444466416,677.64,20.82,13.094970527112466,7.725029472887535,True,11304.736520462995,0.0,-26.05794034072436,-1023.8050626525969,698.0568168142526,-303.0203237295888,-0.0,-1562.4138473851397,-3212.982176639345,557.363353684419,78.41091967427928,0.0,18.836600751747042,,332620.62444466416,-0.01234773346637874,True
2026-02-13,333716.1895099968,678.11,20.6,12.698909162752733,7.901090837247269,True,10213.798082340083,0.0,-26.600138549556142,-966.4660174375567,696.6508201497842,-295.5510537680704,0.0,-2.87809951063334,225.23711378357015,698.0568168142526,28.103054882807555,147.55267802800938,0.5064986653605257,,333716.1895099968,0.0032937376242430094,True
2026-02-17,336855.58322604577,679.21,20.29,12.328196231458993,7.961803768541007,True,6785.74848596098,0.0,-28.1770492896518,-722.5914808505884,718.6308738950858,-287.5567634441355,0.0,-16.09308382248213,299.60446540564476,2786.6032805991367,32.82877505191891,36.993259007872425,0.5429801930919808,,336855.58322604577,0.009407376131971956,True
2026-02-18,337876.86707684526,682.63,19.62,12.111930500549873,7.508069499450128,True,4812.125880671285,0.0,-28.36817370447608,-639.5150461320766,688.6744129516101,-196.2664142283742,0.0,-164.78501965573773,484.1362921698929,718.6308738950858,-47.803672098477364,37.33712959721543,6.231753108515515,,337876.86707684526,0.0030318151209449695,True
2026-02-19,338161.7970681795,680.83,20.23,11.787630269077775,8.442369730922225,True,4876.913523277847,0.0,-28.548947102757648,-586.7599590599406,731.3913981527458,-248.58361044877302,-0.0,-45.95644140124893,-390.1041781405664,688.6744129516101,35.87810959470761,0.0,3.561911670273413,,338161.7970681795,0.0008432953513490826,True
2026-02-20,339210.4534663368,685.75,19.09,11.768911931853218,7.321088068146782,True,2707.9565830960314,1.4210854715202004e-14,-27.137432051028814,-467.20930703423033,631.9095476044275,-107.096943694331,0.0,-345.5336165740906,668.9063533283326,731.3913981527458,-108.83855813312493,112.43326955608518,9.70244817268586,,339210.4534663368,0.0031010492824707914,True
2026-02-23,339926.6724911475,678.75,21.01,12.081050123882385,8.928949876117617,True,2729.4349800563546,0.0,-29.44491726226877,-312.336833306875,807.8992258448527,-283.6153096507897,-9.947598300641403e-14,-664.867085250206,-897.0418695057231,1895.7286428132825,394.38052084264064,0.0,11.981184089294633,,339926.6724911475,0.0021114296964959145,True
2026-02-24,340530.38961853663,683.68,19.55,12.04871010108588,7.50128989891412,True,753.3898457237229,1.4210854715202004e-14,-20.754165441442908,-155.87848540837115,503.3167632719949,-111.52657395765493,0.0,-357.82788478385083,456.01177662803775,807.8992258448527,-328.2614599347869,37.660832316767674,11.765362681868238,,340530.38961853663,0.0017760216430349196,True
2026-02-25,340613.83875906473,689.45,17.93,12.133865126675742,5.796134873324258,True,56.74035267965603,3.1086244689504383e-15,-5.693307156897479,-26.588117385257807,119.00361794398373,-3.9689538276039116,8.199663170671692e-14,-345.48317731271874,252.5231463615614,503.3167632719949,-357.21557101245025,37.72353933958344,7.4155601198663685,,340613.83875906473,0.0002450563681601903,True
2026-02-26,340712.52216299257,685.62,18.63,11.960887582482831,6.669112417517168,True,10.903272438900016,0.0,-2.3360366951621305,-5.60488371254549,51.984967452210824,-5.18498715929446,-1.1906031716080306e-14,-41.75727667690761,-18.611682169680446,119.00361794398373,2.4035143030834973,37.72860420464149,0.08337367728736737,,340712.52216299257,0.0002897222387892029,True
2026-02-27,339981.4285561722,682.33,19.86,11.745664897340967,8.114335102659032,True,15577.594418979901,-4.3298697960381105e-13,-20.58071822529488,-1668.3448203965704,516.1177284197377,0.0,-0.0,-12.642747396051927,-6.894006966430956,51.984967452210824,-4.486332896749346,75.47071041377711,834.5261974271253,expire+sell,339981.4285561722,-0.0021457785061115286,True
2026-03-02,339126.53987013403,682.72,21.44,11.390013225665916,10.049986774334085,True,16507.332854180808,0.0,-20.25922261294213,-1608.5625081343885,593.2223698341039,6.4790834766961956,-1.688649220454804e-13,-1.5651636210335662,-2635.9848162265844,1548.353185259213,159.45835938749838,75.29208914987788,0.44233998712100264,,339126.53987013403,-0.0025145158359639597,True
